index,group_index,final,c_name,img,lvl,branch,stim_type,p_id,accurate,react_time
53,7,1,plum_n_02,damson_n_01,bl,edible_fruit.n.01,True,23,0,637
54,12,1,sackbut_n_01,sackbut_n_01,hyponym,musical_instrument.n.01,True,23,1,836
55,14,1,sackbut_n_01,pew_n_01,hyponym,musical_instrument.n.01,False,23,1,697
56,4,1,throne_n_01,cathedra_n_01,bl,furniture.n.01,True,23,1,622
57,1,1,furniture_n_01,cherimoya_n_02,hypernym,furniture.n.01,False,23,1,386
58,10,1,harpsichord_n_01,spinet_n_02,bl,musical_instrument.n.01,True,23,1,795
59,5,1,hand_tool_n_01,bradawl_n_01,hypernym,hand_tool.n.01,True,23,1,567
60,20,1,musical_instrument_n_01,euphonium_n_01,hypernym,musical_instrument.n.01,True,23,1,711
61,9,1,granadilla_n_04,granadilla_n_04,hyponym,edible_fruit.n.01,True,23,1,614
62,13,1,clothing_n_01,long_johns_n_01,hypernym,clothing.n.01,True,23,1,450
63,5,1,carpenters_hammer_n_01,sackbut_n_01,hyponym,hand_tool.n.01,False,23,1,760
64,4,1,watermelon_n_02,lyre_n_01,hyponym,edible_fruit.n.01,False,23,1,467
65,20,1,muffler_n_02,heckelphone_n_01,hyponym,clothing.n.01,False,23,0,661
66,3,1,blazer_n_01,armoire_n_01,hyponym,clothing.n.01,False,23,1,556
67,9,1,furniture_n_01,sweat_pants_n_01,hypernym,furniture.n.01,False,23,0,588
68,19,1,edible_fruit_n_01,cape_n_02,hypernym,edible_fruit.n.01,False,23,1,678
69,15,1,business_suit_n_01,bunk_bed_n_01,hyponym,clothing.n.01,False,23,1,579
70,6,1,musical_instrument_n_01,stradavarius_n_01,hypernym,musical_instrument.n.01,True,23,1,471
71,10,1,clothing_n_01,writing_desk_n_02,hypernym,clothing.n.01,False,23,1,358
72,18,1,sofa_n_01,euphonium_n_01,bl,furniture.n.01,False,23,1,585
73,17,1,edible_fruit_n_01,damson_n_01,hypernym,edible_fruit.n.01,True,23,1,474
74,8,1,jacket_n_01,blazer_n_01,bl,clothing.n.01,True,23,1,494
75,14,1,musical_instrument_n_01,granny_smith_n_01,hypernym,musical_instrument.n.01,False,23,1,398
76,11,1,furniture_n_01,phillips_screwdriver_n_01,hypernym,furniture.n.01,False,23,1,409
77,16,1,furniture_n_01,campstool_n_01,hypernym,furniture.n.01,True,23,0,473
78,1,1,armchair_n_01,musette_n_01,hyponym,furniture.n.01,False,23,1,771
79,2,1,hand_tool_n_01,stradavarius_n_01,hypernym,hand_tool.n.01,False,23,1,706
80,12,1,church_key_n_01,clementine_n_02,hyponym,hand_tool.n.01,False,23,1,883
81,7,1,writing_desk_n_02,tank_top_n_01,hyponym,furniture.n.01,False,23,1,776
82,20,1,hand_tool_n_01,highboy_n_01,hypernym,hand_tool.n.01,False,23,1,492
83,19,1,shirt_n_01,tank_top_n_01,bl,clothing.n.01,True,23,0,414
84,2,1,furniture_n_01,grand_piano_n_01,hypernym,furniture.n.01,False,23,1,809
85,7,1,furniture_n_01,love_seat_n_01,hypernym,furniture.n.01,True,23,1,837
86,15,1,bed_n_01,clementine_n_02,bl,furniture.n.01,False,23,1,644
87,4,1,clothing_n_01,muffler_n_02,hypernym,clothing.n.01,True,23,1,464
88,14,1,edible_fruit_n_01,sultana_n_01,hypernym,edible_fruit.n.01,True,23,1,450
89,11,1,hand_tool_n_01,carpenters_hammer_n_01,hypernym,hand_tool.n.01,True,23,1,603
90,1,1,saw_n_02,handsaw_n_01,bl,hand_tool.n.01,True,23,0,898
91,10,1,flute_n_01,raincoat_n_01,bl,musical_instrument.n.01,False,23,0,605
92,17,1,trouser_n_01,sweat_pants_n_01,bl,clothing.n.01,True,23,0,687
93,5,1,hand_tool_n_01,bosc_n_01,hypernym,hand_tool.n.01,False,23,1,694
94,18,1,cymbal_n_01,highhat_cymbal_n_01,bl,musical_instrument.n.01,True,23,1,593
95,16,1,coffee_table_n_01,carpenters_square_n_01,hyponym,furniture.n.01,False,23,1,624
96,6,1,oboe_n_01,nailfile_n_01,bl,musical_instrument.n.01,False,23,0,575
97,8,1,spade_n_02,love_seat_n_01,hyponym,hand_tool.n.01,False,23,1,667
98,12,1,cradle_n_01,church_key_n_01,hyponym,furniture.n.01,False,23,1,549
99,13,1,veil_n_01,love_seat_n_01,bl,clothing.n.01,False,23,1,651
100,9,1,hand_tool_n_01,handsaw_n_01,hypernym,hand_tool.n.01,True,23,0,433
101,3,1,business_suit_n_01,business_suit_n_01,hyponym,clothing.n.01,True,23,1,445
102,8,1,passion_fruit_n_01,piccolo_n_01,bl,edible_fruit.n.01,False,23,1,859
103,16,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,23,1,766
104,10,1,sweat_pants_n_01,clementine_n_02,hyponym,clothing.n.01,False,23,1,388
105,19,1,piccolo_n_01,sweat_pants_n_01,hyponym,musical_instrument.n.01,False,23,1,506
106,17,1,orange_n_01,bitter_orange_n_02,bl,edible_fruit.n.01,True,23,1,367
107,2,1,hand_tool_n_01,brick_trowel_n_01,hypernym,hand_tool.n.01,True,23,1,441
108,1,1,handsaw_n_01,handsaw_n_01,hyponym,hand_tool.n.01,True,23,1,605
109,11,1,bagpipe_n_01,musette_n_01,bl,musical_instrument.n.01,True,23,1,676
110,3,1,musical_instrument_n_01,highhat_cymbal_n_01,hypernym,musical_instrument.n.01,True,23,1,433
111,13,1,hand_tool_n_01,phillips_screwdriver_n_01,hypernym,hand_tool.n.01,True,23,1,509
112,12,1,edible_fruit_n_01,bunk_bed_n_01,hypernym,edible_fruit.n.01,False,23,1,409
113,20,1,heckelphone_n_01,handsaw_n_01,hyponym,musical_instrument.n.01,False,23,1,537
114,18,1,clothing_n_01,bathrobe_n_01,hypernym,clothing.n.01,True,23,1,409
115,5,1,clothing_n_01,raincoat_n_01,hypernym,clothing.n.01,True,23,1,438
116,9,1,raincoat_n_01,cathedra_n_01,hyponym,clothing.n.01,False,23,1,530
117,15,1,piano_n_01,sweat_pants_n_01,bl,musical_instrument.n.01,False,23,1,449
118,6,1,furniture_n_01,musette_n_01,hypernym,furniture.n.01,False,23,1,304
119,4,1,bikini_n_02,bikini_n_02,hyponym,clothing.n.01,True,23,1,550
120,14,1,hand_tool_n_01,tank_top_n_01,hypernym,hand_tool.n.01,False,23,1,463
121,7,1,grape_n_01,sultana_n_01,bl,edible_fruit.n.01,True,23,1,372
122,18,1,blazer_n_01,blazer_n_01,hyponym,clothing.n.01,True,23,1,398
123,3,1,clothing_n_01,turtleneck_n_01,hypernym,clothing.n.01,True,23,1,430
124,11,1,writing_desk_n_02,writing_desk_n_02,hyponym,furniture.n.01,True,23,1,491
125,4,1,face_veil_n_01,pew_n_01,hyponym,clothing.n.01,False,23,0,767
126,8,1,trowel_n_01,cathedra_n_01,bl,hand_tool.n.01,False,23,1,669
127,12,1,edible_fruit_n_01,key_lime_n_01,hypernym,edible_fruit.n.01,True,23,1,637
128,2,1,drum_n_01,bongo_n_01,bl,musical_instrument.n.01,True,23,1,419
129,10,1,key_lime_n_01,turtleneck_n_01,hyponym,edible_fruit.n.01,False,23,1,537
130,16,1,crescent_wrench_n_01,crescent_wrench_n_01,hyponym,hand_tool.n.01,True,23,0,580
131,15,1,nailfile_n_01,nailfile_n_01,hyponym,hand_tool.n.01,True,23,1,597
132,19,1,wrench_n_03,dresser_n_05,bl,hand_tool.n.01,False,23,1,987
133,1,1,furniture_n_01,bunk_bed_n_01,hypernym,furniture.n.01,True,23,1,397
134,5,1,contrabassoon_n_01,contrabassoon_n_01,hyponym,musical_instrument.n.01,True,23,1,522
135,20,1,chair_n_01,bongo_n_01,bl,furniture.n.01,False,23,0,497
136,7,1,plane_n_05,cherimoya_n_02,bl,hand_tool.n.01,False,23,1,453
137,9,1,euphonium_n_01,bradawl_n_01,hyponym,musical_instrument.n.01,False,23,1,605
138,6,1,musical_instrument_n_01,sackbut_n_01,hypernym,musical_instrument.n.01,True,23,1,460
139,13,1,spatula_n_02,highhat_cymbal_n_01,bl,hand_tool.n.01,False,23,1,566
140,14,1,clothing_n_01,needlenose_pliers_n_01,hypernym,clothing.n.01,False,23,1,426
141,17,1,granny_smith_n_01,granny_smith_n_01,hyponym,edible_fruit.n.01,True,23,0,709
142,11,1,musical_instrument_n_01,piccolo_n_01,hypernym,musical_instrument.n.01,True,23,1,659
143,13,1,file_n_04,nailfile_n_01,bl,hand_tool.n.01,True,23,0,575
144,19,1,hand_tool_n_01,bongo_n_01,hypernym,hand_tool.n.01,False,23,0,768
145,17,1,muffler_n_02,muffler_n_02,hyponym,clothing.n.01,True,23,0,628
146,10,1,chest_of_drawers_n_01,highboy_n_01,bl,furniture.n.01,True,23,1,696
147,18,1,sweater_n_01,carpenters_square_n_01,bl,clothing.n.01,False,23,1,466
148,5,1,cradle_n_01,cradle_n_01,hyponym,furniture.n.01,True,23,0,611
149,9,1,furniture_n_01,dresser_n_05,hypernym,furniture.n.01,True,23,1,295
150,16,1,throne_n_01,grand_piano_n_01,bl,furniture.n.01,False,23,1,490
151,3,1,miniskirt_n_01,miniskirt_n_01,hyponym,clothing.n.01,True,23,1,556
152,14,1,melon_n_01,watermelon_n_02,bl,edible_fruit.n.01,True,23,1,390
153,8,1,hand_tool_n_01,writing_desk_n_02,hypernym,hand_tool.n.01,False,23,1,592
154,6,1,lime_n_06,bikini_n_02,bl,edible_fruit.n.01,False,23,1,489
155,20,1,coat_n_01,armoire_n_01,bl,clothing.n.01,False,23,1,801
156,7,1,bass_horn_n_01,smooth_plane_n_01,bl,musical_instrument.n.01,False,23,0,787
157,1,1,clothing_n_01,miniskirt_n_01,hypernym,clothing.n.01,True,23,1,484
158,2,1,sultana_n_01,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,23,1,331
159,4,1,trombone_n_01,armoire_n_01,bl,musical_instrument.n.01,False,23,1,463
160,12,1,custard_apple_n_02,miniskirt_n_01,bl,edible_fruit.n.01,False,23,1,399
161,15,1,heart_cherry_n_02,heart_cherry_n_02,hyponym,edible_fruit.n.01,True,23,0,674
162,8,1,hand_tool_n_01,church_key_n_01,hypernym,hand_tool.n.01,True,23,0,533
163,12,1,floor_lamp_n_01,blazer_n_01,hyponym,furniture.n.01,False,23,1,608
164,17,1,clothing_n_01,cradle_n_01,hypernym,clothing.n.01,False,23,1,738
165,4,1,hand_tool_n_01,cradle_n_01,hypernym,hand_tool.n.01,False,23,1,661
166,1,1,edible_fruit_n_01,crescent_wrench_n_01,hypernym,edible_fruit.n.01,False,23,1,514
167,16,1,hand_tool_n_01,key_lime_n_01,hypernym,hand_tool.n.01,False,23,1,536
168,3,1,face_veil_n_01,face_veil_n_01,hyponym,clothing.n.01,True,23,1,611
169,2,1,spinet_n_02,writing_desk_n_02,hyponym,musical_instrument.n.01,False,23,1,522
170,20,1,screwdriver_n_01,business_suit_n_01,bl,hand_tool.n.01,False,23,1,507
171,14,1,hammer_n_02,lyre_n_01,bl,hand_tool.n.01,False,23,1,378
172,15,1,bunk_bed_n_01,bosc_n_01,hyponym,furniture.n.01,False,23,1,355
173,6,1,sultana_n_01,sultana_n_01,hyponym,edible_fruit.n.01,True,23,0,318
174,19,1,armoire_n_01,armoire_n_01,hyponym,furniture.n.01,True,23,0,703
175,5,1,flute_n_01,piccolo_n_01,bl,musical_instrument.n.01,True,23,1,648
176,11,1,can_opener_n_01,church_key_n_01,bl,hand_tool.n.01,True,23,1,595
177,18,1,can_opener_n_01,watermelon_n_02,bl,hand_tool.n.01,False,23,1,429
178,9,1,clothing_n_01,nailfile_n_01,hypernym,clothing.n.01,False,23,1,440
179,7,1,armchair_n_01,armchair_n_01,hyponym,furniture.n.01,True,23,0,496
180,13,1,furniture_n_01,brick_trowel_n_01,hypernym,furniture.n.01,False,23,1,547
181,10,1,turtleneck_n_01,putty_knife_n_01,hyponym,clothing.n.01,False,23,1,416
182,13,1,furniture_n_01,cathedra_n_01,hypernym,furniture.n.01,True,23,0,312
183,8,1,lamp_n_02,business_suit_n_01,bl,furniture.n.01,False,23,1,409
184,5,1,piano_n_01,grand_piano_n_01,bl,musical_instrument.n.01,True,23,1,488
185,16,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,23,1,367
186,14,1,lyre_n_01,lyre_n_01,hyponym,musical_instrument.n.01,True,23,0,351
187,2,1,furniture_n_01,writing_desk_n_02,hypernym,furniture.n.01,True,23,1,333
188,9,1,cherimoya_n_02,cherimoya_n_02,hyponym,edible_fruit.n.01,True,23,0,464
189,15,1,robe_n_01,granny_smith_n_01,bl,clothing.n.01,False,23,1,500
190,1,1,clothing_n_01,business_suit_n_01,hypernym,clothing.n.01,True,23,1,369
191,11,1,awl_n_01,bradawl_n_01,bl,hand_tool.n.01,True,23,1,574
192,10,1,highboy_n_01,bass_clarinet_n_01,hyponym,furniture.n.01,False,23,0,691
193,4,1,cherimoya_n_02,face_veil_n_01,hyponym,edible_fruit.n.01,False,23,1,385
194,6,1,musical_instrument_n_01,cape_n_02,hypernym,musical_instrument.n.01,False,23,0,632
195,3,1,necktie_n_01,bow_tie_n_01,bl,clothing.n.01,True,23,0,272
196,12,1,key_lime_n_01,key_lime_n_01,hyponym,edible_fruit.n.01,True,23,1,376
197,7,1,armoire_n_01,spade_n_02,hyponym,furniture.n.01,False,23,1,529
0,13,1,crescent_wrench_n_01,floor_lamp_n_01,hyponym,hand_tool.n.01,False,24,1,2109
1,5,1,bass_clarinet_n_01,bass_clarinet_n_01,hyponym,musical_instrument.n.01,True,24,1,1068
2,20,1,clementine_n_02,clementine_n_02,hyponym,edible_fruit.n.01,True,24,0,934
3,6,1,clothing_n_01,grand_piano_n_01,hypernym,clothing.n.01,False,24,1,1100
4,14,1,edible_fruit_n_01,nailfile_n_01,hypernym,edible_fruit.n.01,False,24,0,1076
5,3,1,furniture_n_01,bradawl_n_01,hypernym,furniture.n.01,False,24,1,694
6,9,1,cherry_n_03,tank_top_n_01,bl,edible_fruit.n.01,False,24,1,650
7,8,1,bathrobe_n_01,bathrobe_n_01,hyponym,clothing.n.01,True,24,1,2100
8,16,1,musical_instrument_n_01,bow_tie_n_01,hypernym,musical_instrument.n.01,False,24,1,1396
9,2,1,putty_knife_n_01,spinet_n_02,hyponym,hand_tool.n.01,False,24,1,1016
10,7,1,edible_fruit_n_01,spade_n_02,hypernym,edible_fruit.n.01,False,24,1,793
11,10,1,bench_n_01,bongo_n_01,bl,furniture.n.01,False,24,1,522
12,17,1,cherry_n_03,heart_cherry_n_02,bl,edible_fruit.n.01,True,24,1,427
13,11,1,contrabassoon_n_01,bathrobe_n_01,hyponym,musical_instrument.n.01,False,24,1,949
14,19,1,coat_n_01,raincoat_n_01,bl,clothing.n.01,True,24,1,855
15,1,1,wrench_n_03,crescent_wrench_n_01,bl,hand_tool.n.01,True,24,1,794
16,12,1,coffee_table_n_01,coffee_table_n_01,hyponym,furniture.n.01,True,24,1,568
17,15,1,bow_tie_n_01,bow_tie_n_01,hyponym,clothing.n.01,True,24,1,955
18,4,1,pliers_n_01,contrabassoon_n_01,bl,hand_tool.n.01,False,24,1,1575
19,18,1,edible_fruit_n_01,turtleneck_n_01,hypernym,edible_fruit.n.01,False,24,1,1074
20,8,1,clothing_n_01,cherimoya_n_02,hypernym,clothing.n.01,False,24,1,534
21,4,1,musical_instrument_n_01,spinet_n_02,hypernym,musical_instrument.n.01,True,24,1,522
22,20,1,shovel_n_01,spade_n_02,bl,hand_tool.n.01,True,24,1,595
23,9,1,clothing_n_01,heart_cherry_n_02,hypernym,clothing.n.01,False,24,1,542
24,13,1,sofa_n_01,love_seat_n_01,bl,furniture.n.01,True,24,1,359
25,11,1,grape_n_01,brick_trowel_n_01,bl,edible_fruit.n.01,False,24,1,992
26,17,1,damson_n_01,damson_n_01,hyponym,edible_fruit.n.01,True,24,1,920
27,10,1,square_n_08,carpenters_square_n_01,bl,hand_tool.n.01,True,24,1,1014
28,1,1,hand_tool_n_01,needlenose_pliers_n_01,hypernym,hand_tool.n.01,True,24,1,987
29,6,1,apple_n_01,granny_smith_n_01,bl,edible_fruit.n.01,True,24,1,421
30,5,1,bassoon_n_01,business_suit_n_01,bl,musical_instrument.n.01,False,24,1,586
31,15,1,edible_fruit_n_01,muffler_n_02,hypernym,edible_fruit.n.01,False,24,1,994
32,2,1,needlenose_pliers_n_01,stradavarius_n_01,hyponym,hand_tool.n.01,False,24,1,1154
33,12,1,cathedra_n_01,cathedra_n_01,hyponym,furniture.n.01,True,24,1,1153
34,7,1,sweater_n_01,turtleneck_n_01,bl,clothing.n.01,True,24,1,456
35,3,1,heart_cherry_n_02,long_johns_n_01,hyponym,edible_fruit.n.01,False,24,1,964
36,18,1,scarf_n_01,muffler_n_02,bl,clothing.n.01,True,24,1,830
37,14,1,long_johns_n_01,euphonium_n_01,hyponym,clothing.n.01,False,24,1,918
38,16,1,edible_fruit_n_01,watermelon_n_02,hypernym,edible_fruit.n.01,True,24,1,490
39,19,1,file_n_04,bass_clarinet_n_01,bl,hand_tool.n.01,False,24,0,934
40,1,1,hand_tool_n_01,highboy_n_01,hypernym,hand_tool.n.01,False,24,1,1233
41,6,1,piccolo_n_01,piccolo_n_01,hyponym,musical_instrument.n.01,True,24,1,857
42,13,1,oboe_n_01,heckelphone_n_01,bl,musical_instrument.n.01,True,24,1,538
43,18,1,stool_n_01,long_johns_n_01,bl,furniture.n.01,False,24,1,721
44,4,1,highboy_n_01,highboy_n_01,hyponym,furniture.n.01,True,24,0,1025
45,5,1,skirt_n_02,miniskirt_n_01,bl,clothing.n.01,True,24,1,539
46,2,1,bed_n_01,bunk_bed_n_01,bl,furniture.n.01,True,24,1,370
47,19,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,24,1,620
48,9,1,hand_tool_n_01,putty_knife_n_01,hypernym,hand_tool.n.01,True,24,1,528
49,20,1,musette_n_01,sultana_n_01,hyponym,musical_instrument.n.01,False,24,1,800
50,7,1,grand_piano_n_01,grand_piano_n_01,hyponym,musical_instrument.n.01,True,24,1,675
51,8,1,musical_instrument_n_01,lyre_n_01,hypernym,musical_instrument.n.01,True,24,1,466
52,10,1,furniture_n_01,bow_tie_n_01,hypernym,furniture.n.01,False,24,1,518
53,17,1,highhat_cymbal_n_01,highhat_cymbal_n_01,hyponym,musical_instrument.n.01,True,24,1,823
54,15,1,lime_n_06,key_lime_n_01,bl,edible_fruit.n.01,True,24,1,491
55,3,1,campstool_n_01,raincoat_n_01,hyponym,furniture.n.01,False,24,1,1213
56,16,1,edible_fruit_n_01,heart_cherry_n_02,hypernym,edible_fruit.n.01,True,24,0,934
57,11,1,trombone_n_01,sackbut_n_01,bl,musical_instrument.n.01,True,24,1,892
58,14,1,custard_apple_n_02,cherimoya_n_02,bl,edible_fruit.n.01,True,24,1,731
59,12,1,clothing_n_01,cape_n_02,hypernym,clothing.n.01,True,24,1,432
60,2,1,awl_n_01,floor_lamp_n_01,bl,hand_tool.n.01,False,24,0,869
61,4,1,furniture_n_01,armchair_n_01,hypernym,furniture.n.01,True,24,1,579
62,10,1,furniture_n_01,armoire_n_01,hypernym,furniture.n.01,True,24,1,432
63,3,1,hand_tool_n_01,heckelphone_n_01,hypernym,hand_tool.n.01,False,24,1,660
64,16,1,brassiere_n_01,acoustic_guitar_n_01,bl,clothing.n.01,False,24,1,1347
65,5,1,bongo_n_01,spade_n_02,hyponym,musical_instrument.n.01,False,24,1,715
66,6,1,tank_top_n_01,tank_top_n_01,hyponym,clothing.n.01,True,24,1,704
67,13,1,underwear_n_01,long_johns_n_01,bl,clothing.n.01,True,24,1,628
68,14,1,musical_instrument_n_01,campstool_n_01,hypernym,musical_instrument.n.01,False,24,1,842
69,20,1,granadilla_n_04,spinet_n_02,hyponym,edible_fruit.n.01,False,24,0,741
70,18,1,putty_knife_n_01,putty_knife_n_01,hyponym,hand_tool.n.01,True,24,0,1409
71,7,1,cape_n_02,cape_n_02,hyponym,clothing.n.01,True,24,0,1415
72,19,1,stool_n_01,campstool_n_01,bl,furniture.n.01,True,24,1,806
73,1,1,clothing_n_01,floor_lamp_n_01,hypernym,clothing.n.01,False,24,1,671
74,15,1,melon_n_01,turtleneck_n_01,bl,edible_fruit.n.01,False,24,1,506
75,11,1,lyre_n_01,pew_n_01,hyponym,musical_instrument.n.01,False,24,0,1104
76,9,1,musical_instrument_n_01,bass_clarinet_n_01,hypernym,musical_instrument.n.01,True,24,1,518
77,17,1,bunk_bed_n_01,bunk_bed_n_01,hyponym,furniture.n.01,True,24,1,562
78,12,1,musette_n_01,musette_n_01,hyponym,musical_instrument.n.01,True,24,0,2248
79,8,1,hand_tool_n_01,nailfile_n_01,hypernym,hand_tool.n.01,True,24,1,541
80,12,1,harp_n_01,campstool_n_01,bl,musical_instrument.n.01,False,24,0,1355
81,6,1,edible_fruit_n_01,bosc_n_01,hypernym,edible_fruit.n.01,True,24,1,588
82,2,1,bradawl_n_01,cradle_n_01,hyponym,hand_tool.n.01,False,24,0,1702
83,8,1,bitter_orange_n_02,bitter_orange_n_02,hyponym,edible_fruit.n.01,True,24,1,617
84,7,1,clothing_n_01,bow_tie_n_01,hypernym,clothing.n.01,True,24,1,753
85,9,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,24,1,547
86,14,1,bass_clarinet_n_01,coffee_table_n_01,hyponym,musical_instrument.n.01,False,24,1,831
87,1,1,cabinet_n_01,dresser_n_05,bl,furniture.n.01,True,24,1,629
88,16,1,musical_instrument_n_01,bitter_orange_n_02,hypernym,musical_instrument.n.01,False,24,1,462
89,4,1,musical_instrument_n_01,musette_n_01,hypernym,musical_instrument.n.01,True,24,1,821
90,20,1,campstool_n_01,campstool_n_01,hyponym,furniture.n.01,True,24,0,609
91,5,1,edible_fruit_n_01,bitter_orange_n_02,hypernym,edible_fruit.n.01,True,24,1,577
92,11,1,turtleneck_n_01,turtleneck_n_01,hyponym,clothing.n.01,True,24,0,1027
93,18,1,clothing_n_01,bitter_orange_n_02,hypernym,clothing.n.01,False,24,1,590
94,3,1,trowel_n_01,brick_trowel_n_01,bl,hand_tool.n.01,True,24,1,753
95,19,1,violin_n_01,stradavarius_n_01,bl,musical_instrument.n.01,True,24,1,569
96,10,1,clothing_n_01,crescent_wrench_n_01,hypernym,clothing.n.01,False,24,1,621
97,15,1,jacket_n_01,armchair_n_01,bl,clothing.n.01,False,24,1,515
98,17,1,carpenters_square_n_01,bass_clarinet_n_01,hyponym,hand_tool.n.01,False,24,0,1246
99,13,1,desk_n_01,writing_desk_n_02,bl,furniture.n.01,True,24,1,649
100,7,1,needlenose_pliers_n_01,needlenose_pliers_n_01,hyponym,hand_tool.n.01,True,24,0,858
101,8,1,musical_instrument_n_01,long_johns_n_01,hypernym,musical_instrument.n.01,False,24,1,651
102,18,1,damson_n_01,uplift_n_02,hyponym,edible_fruit.n.01,False,24,0,684
103,10,1,granny_smith_n_01,cape_n_02,hyponym,edible_fruit.n.01,False,24,1,857
104,2,1,pew_n_01,pew_n_01,hyponym,furniture.n.01,True,24,1,873
105,12,1,clothing_n_01,bikini_n_02,hypernym,clothing.n.01,True,24,1,511
106,13,1,furniture_n_01,cradle_n_01,hypernym,furniture.n.01,True,24,1,404
107,19,1,table_n_02,putty_knife_n_01,bl,furniture.n.01,False,24,1,443
108,14,1,bradawl_n_01,bradawl_n_01,hyponym,hand_tool.n.01,True,24,0,1057
109,6,1,bass_horn_n_01,euphonium_n_01,bl,musical_instrument.n.01,True,24,1,740
110,20,1,smooth_plane_n_01,smooth_plane_n_01,hyponym,hand_tool.n.01,True,24,1,1245
111,17,1,dresser_n_05,handsaw_n_01,hyponym,furniture.n.01,False,24,1,709
112,4,1,harp_n_01,lyre_n_01,bl,musical_instrument.n.01,True,24,1,648
113,3,1,musical_instrument_n_01,face_veil_n_01,hypernym,musical_instrument.n.01,False,24,1,495
114,9,1,clarinet_n_01,bass_clarinet_n_01,bl,musical_instrument.n.01,True,24,1,522
115,5,1,church_key_n_01,church_key_n_01,hyponym,hand_tool.n.01,True,24,1,1827
116,1,1,bitter_orange_n_02,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,24,1,1006
117,11,1,raincoat_n_01,raincoat_n_01,hyponym,clothing.n.01,True,24,1,921
118,16,1,musical_instrument_n_01,contrabassoon_n_01,hypernym,musical_instrument.n.01,True,24,1,876
119,15,1,skirt_n_02,bradawl_n_01,bl,clothing.n.01,False,24,1,467
120,3,1,harpsichord_n_01,coffee_table_n_01,bl,musical_instrument.n.01,False,24,0,840
121,12,1,bench_n_01,pew_n_01,bl,furniture.n.01,True,24,1,634
122,9,1,cloak_n_02,heckelphone_n_01,bl,clothing.n.01,False,24,0,582
123,14,1,musical_instrument_n_01,phillips_screwdriver_n_01,hypernym,musical_instrument.n.01,False,24,1,605
124,6,1,cymbal_n_01,phillips_screwdriver_n_01,bl,musical_instrument.n.01,False,24,1,993
125,4,1,clothing_n_01,tank_top_n_01,hypernym,clothing.n.01,True,24,1,397
126,11,1,apple_n_01,muffler_n_02,bl,edible_fruit.n.01,False,24,1,883
127,15,1,brick_trowel_n_01,bunk_bed_n_01,hyponym,hand_tool.n.01,False,24,1,730
128,7,1,uplift_n_02,uplift_n_02,hyponym,clothing.n.01,True,24,0,743
129,13,1,orange_n_01,handsaw_n_01,bl,edible_fruit.n.01,False,24,1,457
130,8,1,pliers_n_01,needlenose_pliers_n_01,bl,hand_tool.n.01,True,24,1,843
131,5,1,bow_tie_n_01,sultana_n_01,hyponym,clothing.n.01,False,24,1,959
132,16,1,furniture_n_01,coffee_table_n_01,hypernym,furniture.n.01,True,24,1,461
133,1,1,musical_instrument_n_01,heckelphone_n_01,hypernym,musical_instrument.n.01,True,24,1,429
134,10,1,furniture_n_01,highboy_n_01,hypernym,furniture.n.01,True,24,1,438
135,20,1,furniture_n_01,granadilla_n_04,hypernym,furniture.n.01,False,24,1,384
136,17,1,euphonium_n_01,euphonium_n_01,hyponym,musical_instrument.n.01,True,24,1,636
137,18,1,swimsuit_n_01,bikini_n_02,bl,clothing.n.01,True,24,0,564
138,19,1,bagpipe_n_01,heart_cherry_n_02,bl,musical_instrument.n.01,False,24,0,1169
139,2,1,edible_fruit_n_01,bikini_n_02,hypernym,edible_fruit.n.01,False,24,1,545
140,10,1,pear_n_01,contrabassoon_n_01,bl,edible_fruit.n.01,False,24,0,848
141,1,1,scarf_n_01,euphonium_n_01,bl,clothing.n.01,False,24,1,819
142,19,1,edible_fruit_n_01,granadilla_n_04,hypernym,edible_fruit.n.01,True,24,1,608
143,4,1,long_johns_n_01,long_johns_n_01,hyponym,clothing.n.01,True,24,0,896
144,15,1,acoustic_guitar_n_01,damson_n_01,hyponym,musical_instrument.n.01,False,24,1,854
145,5,1,wardrobe_n_01,church_key_n_01,bl,furniture.n.01,False,24,1,738
146,9,1,chair_n_01,armchair_n_01,bl,furniture.n.01,True,24,1,444
